match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,LookAhead_h2,84,10,85
2,LookAhead_h2,59,10,105
3,LookAhead_h2,97,10,66
4,LookAhead_h2,43,10,106
5,LookAhead_h2,33,10,112
6,LookAhead_h2,85,10,81
7,LookAhead_h2,65,10,100
8,LookAhead_h2,65,10,102
9,LookAhead_h2,86,10,80
10,LookAhead_h2,87,10,85
11,LookAhead_h2,77,10,96
12,LookAhead_h2,65,10,98
13,LookAhead_h2,87,10,90
14,LookAhead_h2,77,10,94
15,LookAhead_h2,81,10,101
16,LookAhead_h2,71,10,96
17,LookAhead_h2,57,10,94
18,LookAhead_h2,93,10,86
19,LookAhead_h2,97,10,86
20,LookAhead_h2,87,10,92
21,LookAhead_h2,63,10,105
22,LookAhead_h2,41,10,107
23,LookAhead_h2,41,10,108
24,LookAhead_h2,95,10,95
25,LookAhead_h2,81,10,98
26,LookAhead_h2,35,10,109
27,LookAhead_h2,57,10,98
28,LookAhead_h2,77,10,82
29,LookAhead_h2,44,10,95
30,LookAhead_h2,35,10,101
31,LookAhead_h2,27,10,114
32,LookAhead_h2,47,10,108
33,LookAhead_h2,97,10,90
34,LookAhead_h2,22,10,117
35,LookAhead_h2,63,10,98
36,LookAhead_h2,58,10,102
37,LookAhead_h2,47,10,109
38,LookAhead_h2,61,10,98
39,LookAhead_h2,57,10,99
40,LookAhead_h2,53,10,96
41,LookAhead_h2,57,10,101
42,LookAhead_h2,65,10,106
43,LookAhead_h2,55,10,99
44,LookAhead_h2,59,10,100
45,LookAhead_h2,71,10,103
46,LookAhead_h2,23,10,112
47,LookAhead_h2,69,10,99
48,LookAhead_h2,78,10,91
49,LookAhead_h2,87,10,84
50,LookAhead_h2,75,10,97
51,LookAhead_h2,53,10,106
52,LookAhead_h2,104,10,96
53,LookAhead_h2,52,10,107
54,LookAhead_h2,44,10,99
55,LookAhead_h2,30,10,113
56,LookAhead_h2,36,10,103
57,LookAhead_h2,82,10,99
58,LookAhead_h2,46,10,104
59,LookAhead_h2,90,10,97
60,LookAhead_h2,34,10,113
61,LookAhead_h2,98,10,96
62,LookAhead_h2,78,10,99
63,LookAhead_h2,24,10,114
64,LookAhead_h2,68,10,100
65,LookAhead_h2,54,10,98
66,LookAhead_h2,88,10,86
67,LookAhead_h2,74,10,96
68,LookAhead_h2,63,10,104
69,LookAhead_h2,22,10,111
70,LookAhead_h2,59,10,105
71,LookAhead_h2,74,10,93
72,LookAhead_h2,30,10,112
73,LookAhead_h2,62,10,101
74,LookAhead_h2,40,10,113
75,LookAhead_h2,82,10,102
76,LookAhead_h2,88,10,99
77,LookAhead_h2,88,10,87
78,LookAhead_h2,110,10,79
79,LookAhead_h2,90,10,99
80,LookAhead_h2,58,10,108
81,LookAhead_h2,62,10,96
82,LookAhead_h2,94,10,90
83,LookAhead_h2,78,10,92
84,LookAhead_h2,40,10,108
85,LookAhead_h2,82,10,95
86,LookAhead_h2,38,10,109
87,LookAhead_h2,66,10,101
88,LookAhead_h2,88,10,92
89,LookAhead_h2,50,10,111
90,LookAhead_h2,70,10,102
91,LookAhead_h2,54,10,106
92,LookAhead_h2,80,10,88
93,LookAhead_h2,68,10,101
94,LookAhead_h2,86,10,84
95,LookAhead_h2,36,10,108
96,LookAhead_h2,72,10,97
97,LookAhead_h2,26,10,109
98,LookAhead_h2,78,10,93
99,LookAhead_h2,92,10,87
100,LookAhead_h2,79,10,98
101,LookAhead_h2,90,10,89
