match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,LookAhead_h1,96,4,17
2,LookAhead_h1,93,6,26
3,LookAhead_h1,111,4,21
4,LookAhead_h1,81,5,23
5,LookAhead_h1,83,6,38
6,LookAhead_h1,77,7,39
7,LookAhead_h1,83,6,32
8,LookAhead_h1,105,5,24
9,LookAhead_h1,81,6,41
10,LookAhead_h1,97,4,20
11,LookAhead_h1,97,5,32
12,LookAhead_h1,91,3,6
13,LookAhead_h1,93,4,13
14,LookAhead_h1,89,6,40
15,LookAhead_h1,93,4,22
16,LookAhead_h1,95,7,34
17,LookAhead_h1,103,6,31
18,LookAhead_h1,81,7,38
19,LookAhead_h1,97,5,26
20,LookAhead_h1,91,6,38
21,LookAhead_h1,103,6,30
22,LookAhead_h1,97,4,10
23,LookAhead_h1,87,6,38
24,LookAhead_h1,81,6,28
25,LookAhead_h1,107,5,31
26,LookAhead_h1,101,5,24
27,LookAhead_h1,87,5,18
28,LookAhead_h1,91,5,26
29,LookAhead_h1,81,7,44
30,LookAhead_h1,77,6,33
31,LookAhead_h1,95,3,16
32,LookAhead_h1,93,6,38
33,LookAhead_h1,101,5,30
34,LookAhead_h1,95,4,17
35,LookAhead_h1,83,6,30
36,LookAhead_h1,75,7,49
37,LookAhead_h1,93,6,32
38,LookAhead_h1,67,6,37
39,LookAhead_h1,91,6,31
40,LookAhead_h1,87,6,33
41,LookAhead_h1,99,5,27
42,LookAhead_h1,79,3,14
43,LookAhead_h1,95,5,28
44,LookAhead_h1,87,4,19
45,LookAhead_h1,89,4,25
46,LookAhead_h1,91,5,32
47,LookAhead_h1,99,3,10
48,LookAhead_h1,83,6,25
49,LookAhead_h1,99,6,39
50,LookAhead_h1,85,5,32
51,LookAhead_h1,85,4,19
52,LookAhead_h1,94,5,32
53,LookAhead_h1,112,2,10
54,LookAhead_h1,86,5,18
55,LookAhead_h1,84,6,44
56,LookAhead_h1,100,6,29
57,LookAhead_h1,82,7,42
58,LookAhead_h1,88,6,38
59,LookAhead_h1,70,7,51
60,LookAhead_h1,98,6,30
61,LookAhead_h1,88,5,25
62,LookAhead_h1,110,3,17
63,LookAhead_h1,92,4,21
64,LookAhead_h1,55,8,70
65,LookAhead_h1,86,4,21
66,LookAhead_h1,96,5,29
67,LookAhead_h1,96,4,26
68,LookAhead_h1,70,6,36
69,LookAhead_h1,80,5,37
70,LookAhead_h1,62,7,53
71,LookAhead_h1,86,7,48
72,LookAhead_h1,116,2,14
73,LookAhead_h1,82,3,16
74,LookAhead_h1,90,5,31
75,LookAhead_h1,82,6,30
76,LookAhead_h1,114,4,19
77,LookAhead_h1,94,6,32
78,LookAhead_h1,98,5,20
79,LookAhead_h1,86,6,29
80,LookAhead_h1,76,8,50
81,LookAhead_h1,100,4,19
82,LookAhead_h1,98,5,30
83,LookAhead_h1,112,3,18
84,LookAhead_h1,84,5,27
85,LookAhead_h1,92,4,13
86,LookAhead_h1,102,3,13
87,LookAhead_h1,84,5,27
88,LookAhead_h1,102,4,18
89,LookAhead_h1,94,4,27
90,LookAhead_h1,82,5,33
91,LookAhead_h1,82,4,15
92,LookAhead_h1,76,8,63
93,LookAhead_h1,86,4,27
94,LookAhead_h1,86,4,17
95,LookAhead_h1,104,4,22
96,LookAhead_h1,114,3,17
97,LookAhead_h1,78,6,39
98,LookAhead_h1,102,4,29
99,LookAhead_h1,124,4,26
100,LookAhead_h1,92,5,18
101,LookAhead_h1,108,3,23
