match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,AStarAI_h1,130,1,7
2,AStarAI_h1,115,2,8
3,AStarAI_h1,123,2,11
4,AStarAI_h1,119,1,5
5,AStarAI_h1,111,3,17
6,MCTSAI,132,1,3
7,MCTSAI,126,1,3
8,AStarAI_h1,121,2,9
9,AStarAI_h1,169,1,5
10,AStarAI_h1,121,1,7
