match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,MiniMax_h1,52,10,106
2,MiniMax_h1,85,10,95
3,MiniMax_h1,50,10,106
4,MiniMax_h1,55,10,107
5,MiniMax_h1,69,10,91
6,MiniMax_h1,21,10,112
7,MiniMax_h1,35,10,109
8,MiniMax_h1,51,10,105
9,MiniMax_h1,51,10,101
10,MiniMax_h1,58,10,98
11,MiniMax_h1,45,10,106
12,MiniMax_h1,86,10,91
13,MiniMax_h1,23,10,117
14,MiniMax_h1,61,10,104
15,MiniMax_h1,81,10,90
16,MiniMax_h1,61,10,99
17,MiniMax_h1,85,10,93
18,MiniMax_h1,71,10,89
19,MiniMax_h1,63,10,102
20,MiniMax_h1,53,10,97
21,MiniMax_h1,43,10,110
22,MiniMax_h1,51,10,103
23,MiniMax_h1,63,10,102
24,MiniMax_h1,69,10,89
25,MiniMax_h1,93,10,87
26,MiniMax_h1,96,10,93
27,MiniMax_h1,81,10,80
28,MiniMax_h1,27,10,108
29,MiniMax_h1,56,10,109
30,MiniMax_h1,71,10,104
31,MiniMax_h1,69,10,102
32,MiniMax_h1,63,10,103
33,MiniMax_h1,111,10,69
34,MiniMax_h1,63,10,103
35,MiniMax_h1,55,10,97
36,MiniMax_h1,79,10,91
37,MiniMax_h1,65,10,99
38,MiniMax_h1,83,10,91
39,MiniMax_h1,75,10,94
40,MiniMax_h1,39,10,105
41,MiniMax_h1,59,10,100
42,MiniMax_h1,33,10,112
43,MiniMax_h1,83,10,94
44,MiniMax_h1,68,10,105
45,MiniMax_h1,41,10,108
46,MiniMax_h1,65,10,95
47,MiniMax_h1,44,10,114
48,MiniMax_h1,35,10,117
49,MiniMax_h1,71,10,98
50,MiniMax_h1,43,10,110
51,MiniMax_h1,67,10,96
52,MiniMax_h1,78,10,101
53,MiniMax_h1,74,10,89
54,MiniMax_h1,64,10,99
55,MiniMax_h1,92,10,77
56,MiniMax_h1,57,10,106
57,MiniMax_h1,100,10,88
58,MiniMax_h1,90,10,98
59,MiniMax_h1,39,10,110
60,MiniMax_h1,80,10,88
61,MiniMax_h1,100,10,85
62,MiniMax_h1,80,10,89
63,MiniMax_h1,82,10,88
64,MiniMax_h1,38,10,111
65,MiniMax_h1,92,10,92
66,MiniMax_h1,92,10,91
67,MiniMax_h1,86,10,90
68,MiniMax_h1,74,10,91
69,MiniMax_h1,44,10,107
70,MiniMax_h1,28,10,115
71,MiniMax_h1,32,10,111
72,MiniMax_h1,80,10,91
73,MiniMax_h1,30,10,115
74,MiniMax_h1,74,10,91
75,MiniMax_h1,86,10,92
76,MiniMax_h1,36,10,104
77,MiniMax_h1,90,10,84
78,MiniMax_h1,84,10,95
79,MiniMax_h1,36,10,111
80,MiniMax_h1,34,10,110
81,MiniMax_h1,70,10,97
82,MiniMax_h1,96,10,92
83,MiniMax_h1,94,10,75
84,MiniMax_h1,40,10,113
85,MiniMax_h1,30,10,112
86,MiniMax_h1,74,10,102
87,MiniMax_h1,34,10,110
88,MiniMax_h1,76,10,94
89,MiniMax_h1,92,10,87
90,MiniMax_h1,102,10,91
91,MiniMax_h1,64,10,80
92,MiniMax_h1,47,10,106
93,MiniMax_h1,32,10,115
94,MiniMax_h1,68,10,95
95,MiniMax_h1,90,10,103
96,MiniMax_h1,38,10,105
97,MiniMax_h1,62,10,104
98,MiniMax_h1,36,10,111
99,MiniMax_h1,80,10,95
100,MiniMax_h1,52,10,108
101,MiniMax_h1,32,10,109
