match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,StochasticBestGreedy_h1,130,3,10
2,StochasticBestGreedy_h1,109,7,33
3,StochasticBestGreedy_h1,99,6,23
4,StochasticBestGreedy_h1,115,6,23
5,StochasticBestGreedy_h1,103,7,35
6,StochasticBestGreedy_h1,117,5,20
7,StochasticBestGreedy_h1,121,4,21
8,StochasticBestGreedy_h1,123,6,29
9,StochasticBestGreedy_h1,151,4,10
10,StochasticBestGreedy_h1,117,6,23
11,StochasticBestGreedy_h1,139,2,3
12,StochasticBestGreedy_h1,147,2,8
13,StochasticBestGreedy_h1,137,5,21
14,StochasticBestGreedy_h1,123,3,13
15,StochasticBestGreedy_h1,155,2,4
16,StochasticBestGreedy_h1,113,5,23
17,StochasticBestGreedy_h1,119,4,16
18,StochasticBestGreedy_h1,105,6,33
19,StochasticBestGreedy_h1,123,4,15
20,StochasticBestGreedy_h1,129,5,24
21,StochasticBestGreedy_h1,109,8,39
22,StochasticGreedy_h2,142,1,3
23,StochasticBestGreedy_h1,123,5,17
24,StochasticBestGreedy_h1,103,7,32
25,StochasticBestGreedy_h1,111,2,7
26,StochasticBestGreedy_h1,135,1,5
27,StochasticGreedy_h2,164,1,1
28,StochasticBestGreedy_h1,125,3,11
29,StochasticBestGreedy_h1,135,3,11
30,StochasticBestGreedy_h1,141,2,5
31,StochasticBestGreedy_h1,161,3,13
32,StochasticBestGreedy_h1,103,5,38
33,StochasticBestGreedy_h1,107,6,37
34,StochasticBestGreedy_h1,117,5,18
35,StochasticBestGreedy_h1,111,5,20
36,StochasticBestGreedy_h1,111,6,32
37,StochasticBestGreedy_h1,141,1,1
38,StochasticBestGreedy_h1,195,1,5
39,StochasticBestGreedy_h1,135,2,4
40,StochasticBestGreedy_h1,123,3,14
41,StochasticBestGreedy_h1,119,5,14
42,StochasticBestGreedy_h1,129,2,13
43,StochasticGreedy_h2,126,1,1
44,StochasticBestGreedy_h1,111,6,40
45,StochasticBestGreedy_h1,123,4,21
46,StochasticBestGreedy_h1,107,5,36
47,StochasticBestGreedy_h1,121,6,29
48,StochasticBestGreedy_h1,137,4,13
49,StochasticBestGreedy_h1,129,4,12
50,StochasticBestGreedy_h1,133,2,9
51,StochasticBestGreedy_h1,119,4,15
52,StochasticGreedy_h2,173,4,18
53,StochasticGreedy_h2,161,5,16
54,StochasticGreedy_h2,229,4,6
55,StochasticGreedy_h2,125,4,34
56,StochasticGreedy_h2,175,4,22
57,StochasticGreedy_h2,167,5,24
58,StochasticGreedy_h2,183,5,28
59,StochasticGreedy_h2,160,5,36
60,StochasticGreedy_h2,173,4,32
61,StochasticGreedy_h2,133,3,20
62,StochasticGreedy_h2,191,4,19
63,StochasticGreedy_h2,189,3,27
64,StochasticGreedy_h2,231,5,23
65,StochasticGreedy_h2,153,5,27
66,StochasticGreedy_h2,157,4,36
67,StochasticGreedy_h2,185,4,19
68,StochasticGreedy_h2,115,5,39
69,StochasticGreedy_h2,159,4,22
70,StochasticGreedy_h2,225,4,17
71,StochasticGreedy_h2,285,4,7
72,StochasticGreedy_h2,155,5,39
73,StochasticGreedy_h2,171,5,29
74,StochasticGreedy_h2,183,4,29
75,StochasticGreedy_h2,199,4,39
76,StochasticGreedy_h2,179,4,18
77,StochasticGreedy_h2,141,5,34
78,StochasticGreedy_h2,189,3,10
79,StochasticGreedy_h2,145,5,31
80,StochasticGreedy_h2,209,3,27
81,StochasticGreedy_h2,153,4,29
82,StochasticGreedy_h2,261,5,12
83,StochasticGreedy_h2,219,4,26
84,StochasticGreedy_h2,183,5,11
85,StochasticGreedy_h2,135,5,28
86,StochasticGreedy_h2,145,4,33
87,StochasticGreedy_h2,155,4,29
88,StochasticGreedy_h2,175,5,35
89,StochasticGreedy_h2,171,5,28
90,StochasticGreedy_h2,177,4,35
91,StochasticGreedy_h2,137,6,31
92,StochasticGreedy_h2,195,4,30
93,StochasticGreedy_h2,163,4,19
94,StochasticGreedy_h2,141,5,43
95,StochasticGreedy_h2,125,3,30
96,StochasticGreedy_h2,149,3,25
97,StochasticGreedy_h2,151,4,23
98,StochasticGreedy_h2,177,5,31
99,StochasticGreedy_h2,195,3,9
100,StochasticGreedy_h2,145,5,40
101,StochasticGreedy_h2,161,5,36
