match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,MiniMax_h2,114,4,20
2,MiniMax_h2,93,8,33
3,MiniMax_h2,97,5,31
4,MiniMax_h2,93,5,25
5,MiniMax_h2,77,6,37
6,MiniMax_h2,81,6,34
7,MiniMax_h2,101,8,40
8,MiniMax_h2,103,6,35
9,MiniMax_h2,83,8,45
10,MiniMax_h2,85,7,36
11,MiniMax_h2,89,6,29
12,MiniMax_h2,81,7,36
13,MiniMax_h2,89,5,24
14,MiniMax_h2,103,6,25
15,MiniMax_h2,99,4,9
16,MiniMax_h2,75,5,40
17,MiniMax_h2,107,4,22
18,MiniMax_h2,71,6,32
19,MiniMax_h2,97,6,22
20,MiniMax_h2,93,7,37
21,MiniMax_h2,111,4,14
22,MiniMax_h2,83,6,30
23,MiniMax_h2,107,7,29
24,MiniMax_h2,109,5,24
25,MiniMax_h2,91,6,28
26,MiniMax_h2,107,6,32
27,MiniMax_h2,103,5,25
28,MiniMax_h2,95,4,22
29,MiniMax_h2,89,6,20
30,MiniMax_h2,87,7,45
31,MiniMax_h2,111,5,36
32,MiniMax_h2,87,7,35
33,MiniMax_h2,99,6,27
34,MiniMax_h2,101,6,31
35,MiniMax_h2,97,7,47
36,MiniMax_h2,95,7,39
37,MiniMax_h2,103,7,34
38,MiniMax_h2,125,4,27
39,MiniMax_h2,81,8,55
40,MiniMax_h2,91,6,36
41,MiniMax_h2,101,8,37
42,MiniMax_h2,99,7,36
43,MiniMax_h2,93,6,29
44,MiniMax_h2,87,8,36
45,MiniMax_h2,107,4,16
46,MiniMax_h2,103,4,19
47,MiniMax_h2,93,7,37
48,MiniMax_h2,81,6,44
49,MiniMax_h2,103,6,36
50,MiniMax_h2,111,7,28
51,MiniMax_h2,89,6,22
52,MiniMax_h2,90,5,22
53,MiniMax_h2,86,7,44
54,MiniMax_h2,90,4,26
55,MiniMax_h2,88,7,45
56,MiniMax_h2,96,6,25
57,MiniMax_h2,114,5,27
58,MiniMax_h2,88,5,32
59,MiniMax_h2,66,7,47
60,MiniMax_h2,94,5,26
61,MiniMax_h2,110,5,29
62,MiniMax_h2,100,4,21
63,MiniMax_h2,98,5,21
64,MiniMax_h2,100,7,43
65,MiniMax_h2,54,7,56
66,MiniMax_h2,66,8,56
67,MiniMax_h2,106,6,32
68,MiniMax_h2,114,8,43
69,MiniMax_h2,104,5,25
70,MiniMax_h2,100,7,42
71,MiniMax_h2,122,5,28
72,MiniMax_h2,100,5,29
73,MiniMax_h2,104,7,36
74,MiniMax_h2,112,4,24
75,MiniMax_h2,96,2,9
76,MiniMax_h2,88,8,51
77,MiniMax_h2,98,6,33
78,MiniMax_h2,118,5,30
79,MiniMax_h2,78,6,34
80,MiniMax_h2,86,5,29
81,MiniMax_h2,94,4,27
82,MiniMax_h2,94,5,33
83,MiniMax_h2,96,7,40
84,MiniMax_h2,84,8,36
85,MiniMax_h2,78,6,34
86,MiniMax_h2,88,4,20
87,MiniMax_h2,86,5,28
88,MiniMax_h2,106,8,46
89,MiniMax_h2,102,5,25
90,MiniMax_h2,78,6,29
91,MiniMax_h2,82,6,34
92,MiniMax_h2,72,6,48
93,MiniMax_h2,80,7,30
94,MiniMax_h2,90,7,46
95,MiniMax_h2,74,6,28
96,MiniMax_h2,56,5,43
97,MiniMax_h2,82,6,41
98,MiniMax_h2,80,6,37
99,MiniMax_h2,78,6,32
100,MiniMax_h2,104,3,17
101,MiniMax_h2,100,6,34
