match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,AStarAI_h1,114,5,28
2,AStarAI_h1,155,3,11
3,AStarAI_h1,137,5,17
4,AStarAI_h1,123,3,8
5,AStarAI_h1,99,6,36
6,AStarAI_h1,107,4,18
7,AStarAI_h1,117,4,20
8,AStarAI_h1,123,4,17
9,AStarAI_h1,127,4,21
10,AStarAI_h1,103,6,27
11,AStarAI_h1,121,5,26
12,AStarAI_h1,111,5,24
13,AStarAI_h1,105,7,36
14,AStarAI_h1,137,2,5
15,AStarAI_h1,167,3,7
16,AStarAI_h1,103,5,25
17,AStarAI_h1,127,4,13
18,AStarAI_h1,127,5,23
19,AStarAI_h1,115,5,22
20,AStarAI_h1,127,4,15
21,AStarAI_h1,125,4,21
22,AStarAI_h1,107,4,28
23,AStarAI_h1,139,4,11
24,AStarAI_h1,127,4,18
25,AStarAI_h1,123,4,14
26,AStarAI_h1,105,6,29
27,AStarAI_h1,107,5,28
28,AStarAI_h1,121,4,12
29,AStarAI_h1,131,3,5
30,AStarAI_h1,121,4,15
31,AStarAI_h1,119,3,11
32,AStarAI_h1,117,5,20
33,AStarAI_h1,105,6,28
34,AStarAI_h1,125,2,13
35,AStarAI_h1,119,5,21
36,AStarAI_h1,119,3,10
37,AStarAI_h1,109,3,19
38,AStarAI_h1,139,2,4
39,AStarAI_h1,117,4,18
40,AStarAI_h1,113,2,4
41,AStarAI_h1,111,6,31
42,AStarAI_h1,121,6,27
43,AStarAI_h1,171,1,1
44,AStarAI_h1,143,2,6
45,AStarAI_h1,121,4,19
46,AStarAI_h1,165,1,1
47,AStarAI_h1,109,5,19
48,AStarAI_h1,141,4,16
49,AStarAI_h1,97,8,44
50,AStarAI_h1,123,3,18
51,AStarAI_h1,117,6,30
52,AStarAI_h1,117,5,32
53,AStarAI_h1,141,3,5
54,AStarAI_h1,121,4,14
55,AStarAI_h1,111,7,42
56,AStarAI_h1,135,1,5
57,AStarAI_h1,123,2,7
58,AStarAI_h1,111,3,14
59,AStarAI_h1,117,5,25
60,AStarAI_h1,147,3,10
61,AStarAI_h1,113,4,16
62,AStarAI_h1,119,3,8
63,AStarAI_h1,135,2,4
64,AStarAI_h1,111,5,17
65,AStarAI_h1,159,2,7
66,AStarAI_h1,117,3,15
67,AStarAI_h1,121,4,19
68,AStarAI_h1,131,4,13
69,AStarAI_h1,123,3,17
70,AStarAI_h1,145,2,12
71,AStarAI_h1,131,3,16
72,AStarAI_h1,109,4,21
73,AStarAI_h1,113,4,18
74,AStarAI_h1,223,1,1
75,AStarAI_h1,135,1,1
76,AStarAI_h1,123,3,22
77,AStarAI_h1,111,4,18
78,AStarAI_h1,125,4,13
79,AStarAI_h1,139,2,4
80,AStarAI_h1,109,6,29
81,AStarAI_h1,139,2,4
82,AStarAI_h1,105,5,18
83,AStarAI_h1,137,2,4
84,AStarAI_h1,145,2,3
85,AStarAI_h1,137,3,18
86,AStarAI_h1,117,3,14
87,AStarAI_h1,131,4,8
88,AStarAI_h1,127,4,21
89,AStarAI_h1,113,4,17
90,AStarAI_h1,107,3,12
91,AStarAI_h1,123,5,16
92,AStarAI_h1,129,5,23
93,AStarAI_h1,125,4,15
94,AStarAI_h1,137,1,3
95,AStarAI_h1,117,3,11
96,AStarAI_h1,119,5,20
97,AStarAI_h1,113,4,14
98,AStarAI_h1,133,3,12
99,AStarAI_h1,135,4,6
100,AStarAI_h1,111,7,43
