match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,MCTSAI,167,1,5
2,MCTSAI,196,2,8
3,ChooseGreedyNodeAI_h2,201,1,7
4,MCTSAI,128,5,18
5,MCTSAI,134,3,15
6,MCTSAI,104,6,41
7,MCTSAI,146,3,12
8,MCTSAI,120,4,16
9,-,~,-
10,ChooseGreedyNodeAI_h2,191,1,5
