match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,MiniMax_h1,76,5,32
2,MiniMax_h1,85,8,46
3,MiniMax_h1,91,5,21
4,MiniMax_h1,103,4,15
5,MiniMax_h1,83,7,40
6,MiniMax_h1,95,7,43
7,MiniMax_h1,97,5,21
8,MiniMax_h1,101,8,47
9,MiniMax_h1,83,3,15
10,MiniMax_h1,65,7,44
11,MiniMax_h1,93,6,37
12,MiniMax_h1,83,6,33
13,MiniMax_h1,111,5,29
14,MiniMax_h1,101,7,46
15,MiniMax_h1,129,3,13
16,MiniMax_h1,111,5,22
17,MiniMax_h1,89,6,30
18,MiniMax_h1,103,6,33
19,MiniMax_h1,71,7,40
20,MiniMax_h1,91,7,34
21,MiniMax_h1,99,5,21
22,MiniMax_h1,91,5,28
23,MiniMax_h1,89,8,41
24,MiniMax_h1,81,6,33
25,MiniMax_h1,85,5,31
26,MiniMax_h1,103,5,21
27,MiniMax_h1,91,5,21
28,MiniMax_h1,89,4,24
29,MiniMax_h1,89,8,31
30,MiniMax_h1,91,7,42
31,MiniMax_h1,97,6,44
32,MiniMax_h1,129,7,28
33,MiniMax_h1,85,4,13
34,MiniMax_h1,81,6,32
35,MiniMax_h1,103,4,26
36,MiniMax_h1,93,7,26
37,MiniMax_h1,75,9,61
38,MiniMax_h1,99,6,38
39,MiniMax_h1,91,6,38
40,MiniMax_h1,53,8,65
41,MiniMax_h1,103,6,28
42,MiniMax_h1,103,8,33
43,MiniMax_h1,81,5,26
44,MiniMax_h1,117,7,35
45,MiniMax_h1,97,6,34
46,MiniMax_h1,103,5,26
47,MiniMax_h1,113,5,21
48,MiniMax_h1,107,8,42
49,MiniMax_h1,105,4,12
50,MiniMax_h1,91,4,22
51,MiniMax_h1,93,4,16
52,MiniMax_h1,70,6,49
53,MiniMax_h1,96,6,39
54,MiniMax_h1,94,4,25
55,MiniMax_h1,82,5,31
56,MiniMax_h1,100,7,44
57,MiniMax_h1,110,6,36
58,MiniMax_h1,90,4,34
59,MiniMax_h1,82,6,57
60,MiniMax_h1,116,5,18
61,MiniMax_h1,108,5,34
62,MiniMax_h1,106,5,22
63,MiniMax_h1,90,6,40
64,MiniMax_h1,96,6,28
65,MiniMax_h1,92,7,25
66,MiniMax_h1,100,5,34
67,MiniMax_h1,90,4,17
68,MiniMax_h1,88,7,43
69,MiniMax_h1,102,5,20
70,MiniMax_h1,106,6,41
71,MiniMax_h1,62,7,29
72,MiniMax_h1,84,6,25
73,MiniMax_h1,88,6,29
74,MiniMax_h1,96,3,14
75,MiniMax_h1,106,5,34
76,MiniMax_h1,108,6,34
77,MiniMax_h1,78,7,41
78,MiniMax_h1,78,7,55
79,MiniMax_h1,78,5,31
80,MiniMax_h1,116,3,18
81,MiniMax_h1,100,8,44
82,MiniMax_h1,94,6,33
83,MiniMax_h1,66,8,60
84,MiniMax_h1,94,7,36
85,MiniMax_h1,112,5,24
86,MiniMax_h1,100,3,15
87,MiniMax_h1,86,6,35
88,MiniMax_h1,104,6,36
89,MiniMax_h1,96,4,18
90,MiniMax_h1,96,4,19
91,MiniMax_h1,116,4,17
92,MiniMax_h1,130,4,16
93,MiniMax_h1,98,5,27
94,MiniMax_h1,98,5,32
95,MiniMax_h1,142,4,15
96,MiniMax_h1,106,5,29
97,MiniMax_h1,96,5,27
98,MiniMax_h1,112,6,20
99,MiniMax_h1,99,5,34
100,MiniMax_h1,82,6,35
101,MiniMax_h1,98,4,19
