match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,MiniMax_h2,86,2,8
2,MiniMax_h2,93,1,1
3,LookAhead_h2,84,1,1
4,MiniMax_h2,89,1,6
5,MiniMax_h2,73,1,3
6,MiniMax_h2,87,3,20
7,MiniMax_h2,75,3,11
8,LookAhead_h2,78,3,10
9,MiniMax_h2,109,1,8
10,MiniMax_h2,105,1,5
11,MiniMax_h2,69,3,4
12,MiniMax_h2,77,1,1
13,MiniMax_h2,67,3,10
14,LookAhead_h2,84,2,10
15,MiniMax_h2,87,1,1
16,MiniMax_h2,107,2,6
17,LookAhead_h2,92,2,8
18,LookAhead_h2,70,2,4
19,MiniMax_h2,91,1,7
20,MiniMax_h2,91,1,1
21,MiniMax_h2,83,4,13
22,LookAhead_h2,84,2,7
23,LookAhead_h2,80,1,1
24,LookAhead_h2,76,3,9
25,MiniMax_h2,91,2,5
26,MiniMax_h2,81,3,12
27,MiniMax_h2,87,1,1
28,MiniMax_h2,87,1,1
29,LookAhead_h2,90,1,12
30,MiniMax_h2,83,1,3
31,MiniMax_h2,81,3,14
32,MiniMax_h2,91,2,7
33,MiniMax_h2,67,4,11
34,MiniMax_h2,97,1,5
35,MiniMax_h2,87,1,3
36,MiniMax_h2,83,2,9
37,LookAhead_h2,98,1,1
38,MiniMax_h2,83,1,3
39,MiniMax_h2,83,3,11
40,LookAhead_h2,78,4,14
41,MiniMax_h2,101,2,8
42,MiniMax_h2,91,2,11
43,MiniMax_h2,99,2,7
44,LookAhead_h2,92,1,1
45,MiniMax_h2,81,2,6
46,LookAhead_h2,92,1,1
47,MiniMax_h2,67,3,11
48,MiniMax_h2,58,6,44
49,MiniMax_h2,79,1,3
50,MiniMax_h2,93,3,12
51,MiniMax_h2,83,2,11
52,LookAhead_h2,81,3,11
53,MiniMax_h2,76,1,6
54,MiniMax_h2,76,1,5
55,LookAhead_h2,69,3,15
56,MiniMax_h2,96,1,1
57,LookAhead_h2,91,1,5
58,LookAhead_h2,73,1,12
59,MiniMax_h2,86,4,25
60,MiniMax_h2,80,3,17
61,LookAhead_h2,91,2,5
62,LookAhead_h2,81,1,4
63,MiniMax_h2,74,2,3
64,LookAhead_h2,81,2,6
65,MiniMax_h2,78,2,2
66,LookAhead_h2,87,2,6
67,MiniMax_h2,92,2,5
68,MiniMax_h2,90,2,10
69,LookAhead_h2,71,4,15
70,LookAhead_h2,81,2,9
71,MiniMax_h2,82,2,8
72,MiniMax_h2,78,2,8
73,MiniMax_h2,88,1,2
74,MiniMax_h2,68,2,12
75,LookAhead_h2,75,3,10
76,LookAhead_h2,79,2,13
77,LookAhead_h2,87,2,6
78,LookAhead_h2,93,2,10
79,LookAhead_h2,87,2,10
80,MiniMax_h2,82,1,5
81,MiniMax_h2,84,1,1
82,MiniMax_h2,74,1,3
83,LookAhead_h2,77,2,8
84,LookAhead_h2,75,3,25
85,LookAhead_h2,71,4,11
86,MiniMax_h2,76,1,4
87,LookAhead_h2,95,2,7
88,LookAhead_h2,71,2,15
89,LookAhead_h2,91,3,13
90,LookAhead_h2,83,2,6
91,MiniMax_h2,70,3,9
92,LookAhead_h2,83,2,12
93,LookAhead_h2,66,3,15
94,LookAhead_h2,85,2,12
95,MiniMax_h2,112,2,3
96,LookAhead_h2,87,2,8
97,MiniMax_h2,76,1,3
98,LookAhead_h2,85,1,4
99,MiniMax_h2,76,1,5
100,MiniMax_h2,82,2,10
101,LookAhead_h2,85,1,1
