match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
1,StochasticBestGreedy_h2,130,4,16
2,StochasticBestGreedy_h2,111,5,26
3,StochasticBestGreedy_h2,123,4,17
4,StochasticBestGreedy_h2,101,5,28
5,StochasticBestGreedy_h2,125,4,15
6,StochasticBestGreedy_h2,131,2,8
7,StochasticBestGreedy_h2,109,4,22
8,StochasticBestGreedy_h2,129,4,8
9,StochasticBestGreedy_h2,123,4,14
10,StochasticBestGreedy_h2,117,4,22
11,StochasticBestGreedy_h2,125,4,9
12,StochasticBestGreedy_h2,149,2,4
13,StochasticBestGreedy_h2,125,3,15
14,StochasticBestGreedy_h2,131,3,15
15,StochasticBestGreedy_h2,121,5,21
16,StochasticBestGreedy_h2,141,3,8
17,StochasticBestGreedy_h2,129,4,15
18,StochasticBestGreedy_h2,101,5,21
19,StochasticBestGreedy_h2,113,6,27
20,StochasticBestGreedy_h2,111,3,16
21,StochasticBestGreedy_h2,133,5,19
22,StochasticBestGreedy_h2,119,3,14
23,StochasticBestGreedy_h2,109,4,19
24,StochasticBestGreedy_h2,121,2,7
25,StochasticBestGreedy_h2,105,7,34
26,StochasticBestGreedy_h2,97,4,30
27,StochasticBestGreedy_h2,123,2,9
28,StochasticBestGreedy_h2,107,6,38
29,StochasticBestGreedy_h2,133,3,13
30,StochasticBestGreedy_h2,117,4,14
31,StochasticBestGreedy_h2,107,5,24
32,StochasticBestGreedy_h2,85,9,53
33,StochasticBestGreedy_h2,121,6,29
34,StochasticBestGreedy_h2,131,3,16
35,StochasticBestGreedy_h2,135,4,19
36,StochasticBestGreedy_h2,127,3,15
37,StochasticBestGreedy_h2,121,3,5
38,StochasticBestGreedy_h2,125,5,20
39,StochasticBestGreedy_h2,129,3,19
40,StochasticBestGreedy_h2,129,4,14
41,StochasticBestGreedy_h2,121,4,11
42,StochasticBestGreedy_h2,139,3,6
43,StochasticBestGreedy_h2,123,4,19
44,StochasticBestGreedy_h2,135,3,14
45,StochasticBestGreedy_h2,143,2,6
46,StochasticBestGreedy_h2,157,1,5
47,StochasticBestGreedy_h2,145,4,9
48,StochasticBestGreedy_h2,149,3,5
49,StochasticBestGreedy_h2,107,7,38
50,StochasticBestGreedy_h2,125,5,18
51,StochasticBestGreedy_h2,121,6,29
52,StochasticBestGreedy_h2,94,3,23
53,StochasticBestGreedy_h2,138,5,24
54,StochasticBestGreedy_h2,120,4,17
55,StochasticBestGreedy_h2,124,4,17
56,StochasticBestGreedy_h2,126,4,28
57,StochasticBestGreedy_h2,120,3,16
58,StochasticBestGreedy_h2,104,6,44
59,StochasticBestGreedy_h2,138,3,9
60,StochasticBestGreedy_h2,114,5,29
61,StochasticBestGreedy_h2,116,3,13
62,StochasticBestGreedy_h2,122,3,22
63,StochasticBestGreedy_h2,136,4,17
64,StochasticBestGreedy_h2,150,2,13
65,StochasticBestGreedy_h2,118,3,10
66,StochasticBestGreedy_h2,120,4,28
67,StochasticBestGreedy_h2,126,1,6
68,StochasticBestGreedy_h2,138,2,12
69,StochasticBestGreedy_h2,130,3,14
70,StochasticBestGreedy_h2,150,1,1
71,StochasticBestGreedy_h2,128,4,27
72,StochasticBestGreedy_h2,108,5,28
73,StochasticBestGreedy_h2,132,3,6
74,StochasticBestGreedy_h2,122,5,22
75,StochasticBestGreedy_h2,130,3,21
76,StochasticBestGreedy_h2,138,2,10
77,StochasticBestGreedy_h2,110,4,27
78,StochasticBestGreedy_h2,128,3,18
79,StochasticBestGreedy_h2,130,4,21
80,StochasticBestGreedy_h2,126,4,17
81,StochasticBestGreedy_h2,88,6,39
82,StochasticBestGreedy_h2,86,6,31
83,StochasticBestGreedy_h2,112,4,26
84,StochasticBestGreedy_h2,124,4,17
85,StochasticBestGreedy_h2,106,4,19
86,StochasticBestGreedy_h2,116,4,33
87,StochasticBestGreedy_h2,128,4,24
88,StochasticBestGreedy_h2,120,4,18
89,StochasticBestGreedy_h2,116,5,25
90,StochasticBestGreedy_h2,136,1,8
91,StochasticBestGreedy_h2,142,2,9
92,StochasticBestGreedy_h2,136,4,20
93,StochasticBestGreedy_h2,106,5,33
94,StochasticBestGreedy_h2,110,7,44
95,StochasticBestGreedy_h2,130,3,10
96,StochasticBestGreedy_h2,134,4,19
97,StochasticBestGreedy_h2,138,2,14
98,StochasticBestGreedy_h2,154,4,20
99,StochasticBestGreedy_h2,116,5,26
100,StochasticBestGreedy_h2,110,6,22
101,StochasticBestGreedy_h2,124,3,21
