match_number,winner,moves_count,loser's_pieces_left,loser's_moves_left
2,LookAhead_h1,91,5,21
3,LookAhead_h1,83,6,31
4,LookAhead_h1,89,5,26
5,LookAhead_h1,89,3,13
6,LookAhead_h1,101,4,18
7,LookAhead_h1,93,6,26
8,LookAhead_h1,83,7,37
9,LookAhead_h1,99,7,37
10,LookAhead_h1,91,5,31
11,LookAhead_h1,89,5,26
12,LookAhead_h1,101,8,31
13,LookAhead_h1,99,4,22
14,LookAhead_h1,99,5,13
15,LookAhead_h1,89,5,19
16,LookAhead_h1,93,5,37
17,LookAhead_h1,91,8,34
18,LookAhead_h1,85,5,28
19,LookAhead_h1,113,5,26
20,LookAhead_h1,99,3,8
21,LookAhead_h1,77,6,36
22,LookAhead_h1,91,5,26
23,LookAhead_h1,97,5,18
24,LookAhead_h1,93,8,35
25,-,~,-
26,LookAhead_h1,83,6,37
27,LookAhead_h1,91,6,28
28,LookAhead_h1,97,4,16
29,LookAhead_h1,83,6,37
30,LookAhead_h1,89,4,21
31,LookAhead_h1,93,4,24
32,LookAhead_h1,93,6,25
33,LookAhead_h1,89,7,40
34,LookAhead_h1,83,5,32
35,LookAhead_h1,97,6,29
36,LookAhead_h1,101,4,23
37,LookAhead_h1,109,3,15
38,LookAhead_h1,99,5,28
39,LookAhead_h1,89,6,29
40,LookAhead_h1,73,8,42
41,LookAhead_h1,73,6,31
42,LookAhead_h1,89,7,29
43,LookAhead_h1,95,5,33
44,LookAhead_h1,91,5,33
45,LookAhead_h1,73,4,18
46,LookAhead_h1,123,5,29
47,LookAhead_h1,85,3,21
48,LookAhead_h1,115,3,11
49,LookAhead_h1,83,6,35
50,LookAhead_h1,85,8,42
51,LookAhead_h1,95,4,28
52,LookAhead_h1,95,3,18
53,LookAhead_h1,113,2,6
54,LookAhead_h1,77,7,41
55,LookAhead_h1,109,5,24
56,LookAhead_h1,93,6,30
57,LookAhead_h1,97,6,25
58,LookAhead_h1,93,7,40
59,LookAhead_h1,101,5,10
60,LookAhead_h1,105,4,17
61,LookAhead_h1,111,3,16
62,LookAhead_h1,85,5,28
63,LookAhead_h1,95,6,24
64,LookAhead_h1,95,5,21
65,-,~,-
66,LookAhead_h1,93,3,4
67,LookAhead_h1,83,6,43
68,LookAhead_h1,85,7,34
69,LookAhead_h1,83,6,40
70,LookAhead_h1,107,5,23
71,LookAhead_h1,91,6,32
72,LookAhead_h1,87,5,26
73,LookAhead_h1,103,5,27
74,LookAhead_h1,83,8,43
75,LookAhead_h1,87,6,33
76,LookAhead_h1,81,7,39
77,LookAhead_h1,93,5,20
78,LookAhead_h1,93,5,23
79,LookAhead_h1,121,5,25
80,LookAhead_h1,79,6,43
81,LookAhead_h1,101,6,29
82,LookAhead_h1,91,7,39
83,LookAhead_h1,91,6,24
84,LookAhead_h1,99,2,9
85,LookAhead_h1,73,7,43
86,LookAhead_h1,101,6,28
87,LookAhead_h1,105,3,17
88,LookAhead_h1,111,6,32
89,LookAhead_h1,95,4,24
90,LookAhead_h1,95,5,33
91,LookAhead_h1,95,4,17
92,LookAhead_h1,97,4,16
93,LookAhead_h1,97,4,22
94,LookAhead_h1,107,3,20
95,LookAhead_h1,87,7,30
96,LookAhead_h1,105,2,6
97,LookAhead_h1,91,5,28
98,LookAhead_h1,103,4,21
99,LookAhead_h1,97,2,8
100,LookAhead_h1,89,6,18
